"Gauge_ID"	"PSMSL_ID"	"Station_Name"	"Country"	"Basin"	"Station_Lat"	"Station_Lon"	"Distrib_Fit_Start"	"Distrib_Fit_End"	"MHHW_Exceedances_per_Year"	"GPD_Lambda"	"GPD_Threshold"	"GPD_Shape50"	"GPD_Shape5"	"GPD_Shape95"	"GPD_Scale50"	"GPD_Scale5"	"GPD_Scale95"	"GPD_Vshape"	"GPD_Vscale"	"GPD_Vscaleshape"	"Phi"	"Norm_Max_Mu"	"Norm_Max_Sigma"
"gesla_1140"	240	"Raahe"	"Finland"	"atlantic"	64.666	24.407	1970	2014	163.667942763901	2.01719593322455	0.802314120242692	-0.203655629312275	-0.353510749657815	-0.0538005089667347	0.202391908201788	0.151074059789798	0.253709756613779	0.0058458409010665	0.000685552465498036	-0.00155619396297616	0.00552278147357851	-0.000265646294273313	0.283440457000297
"gesla_0209"	376	"Rauma"	"Finland"	"atlantic"	61.133	21.426	1970	2014	166.985177865613	1.64991530208921	0.633904351672656	-0.0297294914622784	-0.306171904969221	0.246712922044664	0.124118617804862	0.0794227131497885	0.168814522459935	0.0198935903136233	0.000520043032134969	-0.00251842500675279	0.00451722190852626	0.000504628979890724	0.230450182535571
"gesla_0998"	239	"Turku"	"Finland"	"atlantic"	60.428	22.101	1970	2014	165.177769788671	1.80409841190446	0.663338144329897	-0.079895756930288	-0.326910112456015	0.167118598595439	0.130665408926255	0.0874682513562522	0.173862566496258	0.0158835730600816	0.000485751509836692	-0.00219666877442594	0.00493935225709641	-0.000483663848169863	0.235561785722274
"gesla_0063"	57	"Vaasa"	"Finland"	"atlantic"	63.081	21.571	1970	2014	166.476671265521	1.87824532798194	0.671251345755694	0.0265892562882308	-0.19222990593886	0.245408418515322	0.120880138441065	0.0836891471026711	0.15807112977946	0.0124644901826942	0.0003600636896799	-0.00146620217458872	0.00514235544964254	-0.00207989718924558	0.244202439750313
"gesla_0022"	1801	"Bayonne Boucau"	"France"	"atlantic"	43.527	-1.515	1967	2014	184.799265941129	1.84078956979037	0.869028945216681	-0.266491517203178	-0.464737332848169	-0.068245701558186	0.120885498473853	0.0844194623783002	0.157351534569405	0.0102308537603031	0.00034616322876054	-0.00157956159447985	0.00503980717259514	-2.06640156621475e-05	0.411933524720494
"822a"	1	"Brest"	"France"	"atlantic"	48.38	-4.48	1846	2018	187.428475548771	2.04444122756225	1.3655957709735	-0.286463267152744	-0.375298775296244	-0.197627759009243	0.172138162753844	0.148443671977775	0.195832653529914	0.00205436212529487	0.000146149918388504	-0.000464082443191566	0.00559737502412662	0.00155795798548419	0.661472974583903
"gesla_0923"	467	"Cherbourg"	"France"	"atlantic"	49.651	-1.635	1943	2014	191.282398316971	2.12592917251052	1.11032589431457	-0.35445751529668	-0.518886365314164	-0.190028665279197	0.132740303569234	0.0982418300023148	0.167238777136154	0.00703817168946943	0.000309815810607179	-0.00130191577247153	0.00582047685834502	-0.00425563443718692	0.571354890195084
"gesla_0431"	474	"Dieppe"	"France"	"atlantic"	49.929	1.085	1954	2014	215.192491545265	2.25668249219563	1.60621723666211	-0.333601406276733	-0.458977173521299	-0.208225639032166	0.0970077117163654	0.0749453828024034	0.119070040630327	0.00409195666174636	0.000126708727029877	-0.000626462020442076	0.00617845993756504	0.100990194518506	0.868134486337283
"gesla_0059"	468	"Dunkerque"	"France"	"atlantic"	51.048	2.367	1956	2014	193.003467085799	2.56647559171598	0.912512455775235	0.00185406169813275	-0.189855268358367	0.193563391754633	0.154371833140285	0.113402164445663	0.195341501834908	0.0095673203712935	0.000436946959812482	-0.00147430307074546	0.00702662721893491	-0.0163765654279216	0.491223421821561
"gesla_1143"	1294	"Le Conquet"	"France"	"atlantic"	48.359	-4.781	1970	2014	187.221084615893	2.19550498711936	1.29637953180087	-0.371024027672147	-0.540080020155347	-0.201968035188947	0.151121656389732	0.112595360735319	0.189647952044145	0.00743986332497392	0.000386383279408174	-0.00151282997419376	0.0060109650571372	-0.00976318172049408	0.656445098024805
"gesla_0905"	453	"Le Havre"	"France"	"atlantic"	49.482	0.106	1938	2014	195.808579881657	2.27499221426347	1.04228582285633	-0.0943551749302854	-0.306026520156053	0.117316170295482	0.146217881391953	0.104130173993174	0.188305588790732	0.0116634748622894	0.000461120422414196	-0.00183012684248437	0.00622858922454064	-0.00830055521903049	0.577004112990456
"824a"	61	"Marseille"	"France"	"atlantic"	43.27	5.35	1849	2018	160.521694670865	2.160352234941	0.3436324970964	-0.121194062183579	-0.2795535475149	0.0371654231477419	0.129654945502583	0.102491754793298	0.156818136211868	0.00652817790452574	0.000192072585949437	-0.00091496160669267	0.00591472206691581	-0.00131588709569651	0.109140160387557
"019a"	2134	"Noumea"	"France"	"pacific"	-22.23	166.42	1967	2018	182.439137072152	1.60429053511168	0.309159624413146	-0.183552152434264	-0.338826863147899	-0.0282774417206285	0.053789765255228	0.0396371377376917	0.0679423927727642	0.00627632285352639	5.2140833729914e-05	-0.00043587557038634	0.0043923081043441	-0.00177325897643071	0.138625713645546
"gesla_0907"	1247	"Port-Tudy"	"France"	"atlantic"	47.644	-3.446	1966	2014	185.881256713212	2.24930182599356	1.00783832080556	-0.202115574190409	-0.39857354693062	-0.00565760145019814	0.127961267738814	0.0914513157987004	0.164471219678928	0.0100471557433536	0.000346997495714031	-0.00152547128579268	0.00615825277479413	-0.000784020762646697	0.486120938588045
"gesla_0866"	1347	"Roscoff"	"France"	"atlantic"	48.718	-3.966	1973	2014	191.852229068503	2.14463573758608	1.54013797596641	-0.0567032471972149	-0.195579053110036	0.0821725587156059	0.124634593908629	0.0924860772155705	0.156783110601688	0.00502061596080068	0.000269045478242849	-0.000707951816367283	0.00587169264226169	-0.00424201678458576	0.795872926125714
"gesla_1017"	1078	"Saint-Gildas"	"France"	"atlantic"	47.14	-2.246	1962	2014	190.817239393358	2.19706277596468	1.09037655428295	-0.0810004124012509	-0.210257347476735	0.0482565226742333	0.137086084548129	0.1042746739216	0.169897495174659	0.00434922149239362	0.000280255162831131	-0.000704716552388168	0.00601523005055353	0.0120565325257339	0.540075841124823
"gesla_0618"	469	"Saint-Jean-de-Luz"	"France"	"atlantic"	43.395	-1.682	1942	2014	182.637293840458	1.99160215415685	0.918091985887097	-0.346601629350977	-0.564421128884984	-0.128782129816971	0.117109862589192	0.0821462180967848	0.1520735070816	0.0123508637191826	0.000318227135380451	-0.00177403864615602	0.00545270952541232	-0.00373460448651475	0.431804139820817
"015b"	1397	"Papeete-B"	"French Polynesia"	"pacific"	-17.52	-149.57	1975	2018	176.564755069792	1.70744996049513	0.150453913043478	0.409870472163257	0.0826826354493238	0.737058308877189	0.0286904892621899	0.0175325598245136	0.0398484186998661	0.0278675069785597	3.24094036009127e-05	-0.000564277932475471	0.00467474321833026	-0.000718064833793263	0.0618820170940021
"016a"	1253	"Rikitea"	"French Polynesia"	"pacific"	-23.12	-134.95	1969	2018	185.945024907809	1.44143430161092	0.238794471153846	-0.370238394308782	-0.59462540909086	-0.145851379526705	0.0479126224139301	0.0324314196299298	0.0633938251979303	0.0131068780775618	6.23897458820166e-05	-0.000812854272400925	0.00394643203726467	0.00275882387429641	0.103070233084397
"825a"	7	"Cuxhaven"	"Germany"	"atlantic"	53.87	8.72	1917	2018	158.114268481119	2.63375260917889	1.28570461327859	-0.0906518427009755	-0.204477918195354	0.0231742327934026	0.476332811160657	0.39765995304552	0.555005669275793	0.00337277478874828	0.00161121565866116	-0.00175418788487166	0.00721082165415164	-0.0242036997686735	0.405177774599014
"gesla_1046"	638	"Reykjavik"	"Iceland"	"atlantic"	64.151	-21.94	1970	2014	182.613137382267	2.2776226047418	0.883386096108572	-0.180189204409144	-0.349329427647591	-0.0110489811706972	0.124138295239432	0.0919343809688423	0.156342209510021	0.00744727887307728	0.000269973502972514	-0.00111544454553954	0.0062357908411822	-0.00540266647668271	0.430131253415047
"834a"	916	"Malin Head"	"Ireland"	"atlantic"	55.37	-7.33	1958	2001	179.318220549599	2.2045196336008	0.916352919293821	-0.0875636855429514	-0.25706289762451	0.0819355265386075	0.1302166917287	0.0948979095307042	0.165535473926696	0.00747892512643881	0.000324724651278198	-0.00109629425544794	0.00603564581410211	0.00501790970779529	0.386484781280736
"gesla_0109"	154	"Trieste"	"Italy"	"atlantic"	45.65	13.75	1971	2012	176.613291180497	2.57134476240141	0.48348295687885	-0.167644745333594	-0.353420256576433	0.0181307659092458	0.143110601746985	0.105502259327969	0.180718944166001	0.00898422765633141	0.000368190181263059	-0.00147048171545124	0.0070399582817287	0.000582819990772374	0.175619066121774
"gesla_0061"	87	"Venezia"	"Italy"	"atlantic"	45.419	12.426	1983	2014	171.90625	2.28125	0.439637234770705	-0.159379543219003	-0.386458943497136	0.0676998570591294	0.148898162961837	0.101153290198202	0.196643035725473	0.0134232999590918	0.000593413331137525	-0.00227173092870324	0.00624572210814511	-0.00115366187542779	0.161163415688602
"347a"	1104	"Abashiri"	"Japan"	"pacific"	44.02	144.28	1968	2018	178.95480988699	2.0130128597673	0.432369376805613	-0.103936967940847	-0.292121412040353	0.0842474761586584	0.0770703962482209	0.0561451169434121	0.0979956755530297	0.00921873346923997	0.000113984643444685	-0.000782648516048452	0.00551132884262094	0.000815738771876875	0.174587660338108
"354a"	814	"Aburatsu"	"Japan"	"pacific"	31.58	131.42	1961	2018	179.554582050675	1.64332228273739	0.490369746748802	0.108094119040257	-0.134445530870734	0.350633768951248	0.100823526456265	0.069142144954756	0.132504907957774	0.0153133183315803	0.0002612835333382	-0.00141643830279623	0.00449917120530429	0.00203983910021114	0.201171819273181
"047a"	1391	"Chichijima"	"Japan"	"pacific"	27.1	142.18	1975	2018	178.53407165715	1.44385706218234	0.338356839654936	0.077229714659552	-0.202530261667348	0.356989690986452	0.0743423518563902	0.0466515135732743	0.102033190139506	0.0203739381332963	0.000199607118184108	-0.00141574126535058	0.00395306519420217	0.00132810149844514	0.135538822274183
"gesla_0830"	1264	"Fukaura"	"Japan"	"pacific"	40.65	139.933	1971	2013	186.064334198443	2.40631862647235	0.320162726772952	0.00743720593179805	-0.190458483511965	0.205332895375561	0.0467507129144246	0.0337147149039736	0.0597867109248757	0.0101947478102462	4.42376847079611e-05	-0.000472431770945674	0.00658814134557796	0.000707413004402226	0.139172044505582
"gesla_0091"	1101	"Fukue"	"Japan"	"pacific"	32.7	128.85	1964	2013	188.981008185619	1.67772804899594	0.623206539735099	-0.276199097845893	-0.486836384937814	-0.065561810753972	0.0775645059130202	0.0543263665781977	0.100802645247843	0.0115497962582422	0.000140574491345725	-0.00109457336352902	0.00459336905953713	0.0085516313080338	0.288726930765123
"375a"	460	"Hachinohe"	"Japan"	"pacific"	40.53	141.53	1980	2011	187.163878040121	2.10733623291319	0.327863434095443	-0.017741032780812	-0.27808802769876	0.242605962137136	0.0629604275791744	0.0405526133063637	0.0853682418519852	0.0176444837564492	0.000130708192882321	-0.00112693753727141	0.00576957216403338	0.00305054575885474	0.147082675029586
"364a"	813	"Hakodate"	"Japan"	"pacific"	41.78	140.72	1964	2018	185.841757618327	2.82206343202939	0.294747090236889	-0.201608370041162	-0.371787840716493	-0.031428899365832	0.0749256101905678	0.057407715950373	0.0924435044307627	0.00753907658291716	7.98854375211552e-05	-0.000648947398621685	0.00772638858871839	0.00119608526606551	0.129629697544932
"348a"	94	"Hamada"	"Japan"	"pacific"	34.9	132.07	1984	2018	186.912378468105	2.04985771875741	0.363071252397917	0.0210643237188423	-0.247580606699071	0.289709254136756	0.0823177745103344	0.0530812371856551	0.111554311835014	0.0187871592558696	0.000222513153110649	-0.00152092979171714	0.00561220456880879	0.00170503628851878	0.17139869587962
"358a"	133	"Hosojima"	"Japan"	"pacific"	32.42	131.68	1933	1975	172.443288691596	1.64886013091566	0.467669683257919	0.0762276380809351	-0.203825509863311	0.356280786025181	0.106170963706877	0.066160766510002	0.146181160903751	0.020416661829349	0.000416720822597163	-0.00202198797159745	0.00451433300729817	-0.00754850950410085	0.198286316950146
"365a"	1411	"Ishigaki"	"Japan"	"pacific"	24.33	124.15	1969	2018	186.09810649909	1.57044815611047	0.493438561910049	-0.0648832549627851	-0.333797362899856	0.204030852974286	0.108655456401423	0.070813850001047	0.146497062801798	0.018824826927215	0.000372771710384284	-0.00212941760258849	0.0042996527203572	0.00174771796539422	0.216348058597773
"gesla_0187"	868	"Kagoshima"	"Japan"	"pacific"	31.583	130.567	1964	2013	188.535829451809	1.59221605159441	0.626752611324904	0.217017502150784	-0.0471770853162	0.481212089617768	0.0877823738817098	0.0573904690589414	0.118174278704478	0.0181698628840794	0.000240447163921261	-0.00127695600335479	0.00435924997014212	0.00603130474422781	0.284210412549094
"gesla_0265"	846	"Kobe"	"Japan"	"pacific"	34.683	135.183	1964	2013	181.676596473207	1.95933915425441	0.459343831302205	0.163246787515915	-0.101399492305471	0.427893067337301	0.104463397938604	0.0698539625485669	0.139072833328641	0.0182320458691378	0.000311812015676047	-0.00169313178149992	0.00536437824573418	0.00728596449857508	0.178806675697646
"gesla_0214"	1184	"Kochi"	"Japan"	"pacific"	33.5	133.567	1967	2013	178.719842508995	1.76042020229448	0.474359440344404	0.481144530336345	0.140158905965605	0.822130154707085	0.0699275477834675	0.0421570147369952	0.0976980808299398	0.0302674586542864	0.000200757717753137	-0.00141395394659903	0.0048197678365352	-0.00181391516438749	0.197110587110772
"gesla_0334"	809	"Komatsushima"	"Japan"	"pacific"	34.017	134.583	1963	2013	183.75342149333	1.81391118554022	0.490178581210627	-0.0279677447114846	-0.305575279937463	0.249639790514494	0.114971898692694	0.0748725644593708	0.155071232926018	0.0200616347099922	0.000418579680535335	-0.00234235635582929	0.00496621816711902	0.0059840902479894	0.200257354337904
"gesla_0229"	1386	"Kuchinotsu"	"Japan"	"pacific"	32.6	130.2	1967	2013	190.41011977887	1.72753378378378	0.669331049602631	-0.0766516462457327	-0.277152834963919	0.123849542472454	0.0756266339768123	0.0529768260344579	0.0982764419191668	0.0104649635864486	0.000133546609184488	-0.000860534587369859	0.00472972972972973	0.00712472282130408	0.319727079173053
"353a"	134	"Kushimoto"	"Japan"	"pacific"	33.48	135.77	1961	2018	183.295377704791	1.76415185471407	0.440022313483915	0.0736071453112687	-0.128544324878412	0.27575861550095	0.0850879771684535	0.0611705358588527	0.109005418478054	0.0106379422004231	0.000148913219039749	-0.000837593051088853	0.00482998454404946	0.00325825822889194	0.185335892334274
"350a"	518	"Kushiro"	"Japan"	"pacific"	42.97	144.37	1963	2018	187.122072072072	2.68727477477477	0.300944832306639	-0.031412272615045	-0.196842099606239	0.134017554376149	0.0705459516026039	0.0542426534435663	0.0868492497616416	0.00712412365607276	6.91918209380814e-05	-0.000516876731990914	0.00735735735735736	0.00168767514948213	0.126916922991648
"356a"	1089	"Maisaka"	"Japan"	"pacific"	34.68	137.62	1968	2018	171.112649039523	1.97585007727975	0.339728344298246	0.118492676089486	-0.133210842556133	0.370196194735105	0.118347616297429	0.0805569352261056	0.156138297368752	0.0164923442514315	0.000371769070682474	-0.00179143134558056	0.00540958268933539	-0.00694851593580166	0.143523765756509
"gesla_0721"	663	"Maizuru"	"Japan"	"pacific"	35.467	135.383	1968	2013	184.615978439613	2.06883793166454	0.334257011651816	-0.00630301523810862	-0.196366712112877	0.18376068163666	0.0524438334288343	0.0378667129918225	0.0670209538658461	0.00940377355474983	5.5315558529598e-05	-0.000496169418895727	0.0056641695596565	0.00147556454785139	0.152517151863399
"gesla_0977"	1142	"Makurazaki"	"Japan"	"pacific"	31.267	130.3	1964	2013	186.27165669254	1.68806659951413	0.564431815035304	0.374877543449132	0.0780556290693349	0.67169945782893	0.0714114140974216	0.0456322699784154	0.0971905582164278	0.0229348414153163	0.000172997890262015	-0.00116535753884893	0.00462167446821117	0.00358818168814503	0.255037892283614
"gesla_1229"	880	"Matsuyama"	"Japan"	"pacific"	33.867	132.717	1960	2013	188.452020602219	2.10312995245642	0.620521516535215	0.166847847013027	-0.0342552095862636	0.367950903612317	0.0666150370448682	0.0484181749095115	0.0848118991802249	0.0105278856968899	8.61979281905583e-05	-0.000581972714066394	0.0057580559957739	-0.000520850078625323	0.305313522405501
"352a"	359	"Mera"	"Japan"	"pacific"	34.92	139.82	1965	2018	181.702453245916	2.21803794067068	0.350634223134839	0.195973592535617	-0.00276037684422586	0.394707561915459	0.066845168426591	0.048895731979015	0.084794604874167	0.010281300003193	8.38697702679926e-05	-0.000548270802029109	0.00607265692175408	0.00199723904197586	0.146983881922143
"gesla_0147"	810	"Misumi"	"Japan"	"pacific"	32.617	130.45	1960	2012	195.978183389135	1.7357166000648	0.781200054884742	-0.112331283539382	-0.26528234640621	0.0406197793274456	0.0860741079912513	0.0638876840504823	0.10826053193202	0.00608988114256687	0.000128138144974461	-0.000621557537034927	0.00475213305972567	0.0119996552735529	0.385230203535227
"357a"	1060	"Miyakejima"	"Japan"	"pacific"	34.07	139.47	1964	2018	173.782649348024	1.27374153441828	0.535019342359768	0.00530263111085051	-0.205494935541806	0.216100197763507	0.107631507237939	0.0735843564496568	0.14167865802622	0.0115673800451288	0.00030176256753171	-0.0012366783217026	0.00348731426260993	0.00112699423483108	0.217862773663289
"gesla_1188"	1149	"Miyako"	"Japan"	"pacific"	39.65	141.983	1960	2013	189.312280074775	2.34958489113701	0.319986229058789	-0.0675150375740093	-0.236419643638229	0.10138956849021	0.0572835640764342	0.0431247389475889	0.0714423892052795	0.00742654477929669	5.21865099657628e-05	-0.000455846769459674	0.00643281284363316	0.00249137310981033	0.148064704206036
"gesla_0682"	1390	"Murotomisaki"	"Japan"	"pacific"	33.267	134.167	1966	2013	179.784726577198	1.58047472720431	0.464910462086933	0.267846236484317	-0.0297699144524208	0.565462387421054	0.10147303994403	0.0634794245154349	0.139466655372626	0.0230577437980694	0.0003757725595182	-0.00183987793271	0.00432710397591873	-1.40330842701842e-05	0.194095503647227
"362a"	1100	"Nagasaki"	"Japan"	"pacific"	32.73	129.87	1985	2018	183.949222526587	1.67734853367709	0.642129726027397	-0.143010282168552	-0.326023446532189	0.0400028821950863	0.0733820878976105	0.0502474929783756	0.0965166828168455	0.00871903615104739	0.000139324539727952	-0.000797407695775551	0.00459233000322269	0.000222781135357321	0.299030961732853
"gesla_0567"	860	"Nagoya"	"Japan"	"pacific"	35.083	136.883	1960	2013	187.268968368824	1.85003617945007	0.571964364035088	0.269787404723861	0.00964870245536031	0.529926106992363	0.0965846231056668	0.0654421994319153	0.127727046779418	0.017616261836099	0.000252469334579564	-0.00136346166054737	0.00506512301013025	0.00761316494474241	0.249543366370483
"355a"	1151	"Naha"	"Japan"	"pacific"	26.22	127.67	1966	2018	183.916521532616	1.59994458518049	0.480559468347493	0.0587221740509063	-0.155875076801784	0.273319424903597	0.0736892799377035	0.0513284566746946	0.0960501032007123	0.0119881488317533	0.000130160556272518	-0.000827761967298159	0.00438040954190416	-0.000708053290675119	0.216928295815161
"345a"	1105	"Nakano Shima"	"Japan"	"pacific"	29.83	129.83	1984	2018	183.160896978349	1.70907684986914	0.500292036625971	0.0794476652156907	-0.18775000015644	0.346645330587822	0.074215238675564	0.0468502508413722	0.101580226509756	0.0185852811946626	0.000194937026301418	-0.001270775151715	0.00467919739868348	0.000530913618595466	0.223136579483367
"359a"	887	"Naze"	"Japan"	"pacific"	28.4	129.48	1957	2018	183.536372360845	1.45469049904031	0.50048852233677	-0.013657627719297	-0.221425715626461	0.194110460187867	0.0778070053012176	0.0545489214355448	0.10106508916689	0.0112372878032828	0.000140815895822859	-0.000886544433745888	0.00398272552783109	-0.000309366338854067	0.2229891357005
"363a"	1096	"Nishinoomote"	"Japan"	"pacific"	30.73	130.98	1965	2018	182.19380607587	1.57146230127499	0.50759163766915	0.0306010768810263	-0.191999243553237	0.253201397315289	0.0659853469323358	0.0455163566979943	0.0864543371666772	0.0128989805618905	0.000109067825732376	-0.000825215302486774	0.00430242929849415	-0.00139392190899994	0.222875479696124
"351a"	1364	"Ofunato"	"Japan"	"pacific"	39.02	141.75	1965	2018	189.972426082365	2.41057286166843	0.309146508443633	0.0172145672319125	-0.151528038984206	0.185957173448031	0.0548305895578697	0.0415030696326617	0.0681581094830778	0.00741230571032466	4.62383681949041e-05	-0.000398350192831285	0.00659978880675818	0.00182237961575552	0.141512413993667
"gesla_0653"	1091	"Okada"	"Japan"	"pacific"	34.783	139.383	1960	2013	185.046351191118	2.10637867845209	0.323756882618819	-0.0823671587149429	-0.266651919522736	0.10191760209285	0.0686162023040691	0.0505238762309897	0.0867085283771485	0.00884061879904497	8.52104052167042e-05	-0.00065468781159238	0.00576695052279832	0.00429531099006006	0.138375852791579
"gesla_0690"	1263	"Omaezaki"	"Japan"	"pacific"	34.617	138.217	1960	2013	178.827175066313	1.80202917771883	0.398024243254349	-0.0743042307716339	-0.322031415231924	0.173422953688657	0.086414515037838	0.05876744552894	0.114061584546736	0.0159753783094137	0.000198976609696346	-0.00144383516144695	0.00493368700265252	0.0014357551906882	0.163227427043047
"gesla_0541"	1102	"Oura"	"Japan"	"pacific"	32.983	130.217	1967	2013	197.527235747492	1.7426902373379	0.941448598130841	-0.0217440854720077	-0.202715483473342	0.159227312529326	0.0986406898802516	0.0704068385515289	0.126874541208974	0.00852557541893406	0.000207512405588765	-0.000867629387558955	0.004771225838023	0.0130902056669313	0.481549490567255
"gesla_0962"	1146	"Owase"	"Japan"	"pacific"	34.067	136.217	1965	2013	180.935216092762	1.68978390723823	0.411774866236795	-0.186375042211162	-0.413096781076407	0.0403466966540837	0.135310393922661	0.0928857517118671	0.177735036133454	0.0133810485217677	0.000468533010693217	-0.00207008538668834	0.00462637620051534	0.00170664182826863	0.172037050517938
"gesla_0473"	1095	"Saigo"	"Japan"	"pacific"	36.2	133.333	1960	2013	187.123059608817	2.00333747283452	0.322907234858865	-0.0464994924700973	-0.206402659708868	0.113403674768673	0.0460021405793885	0.0345894331773415	0.0574148479814355	0.00665607106218311	3.39063611831724e-05	-0.000324996239044294	0.00548483907689123	0.00196932737671703	0.149606569745137
"gesla_1052"	811	"Sakai"	"Japan"	"pacific"	35.55	133.25	1960	2013	182.298403639806	2.24775142015569	0.340545029561391	0.138766117349522	-0.0913545603735757	0.368886795072619	0.0604736571509137	0.0428391893328228	0.0781081249690045	0.0137852646058481	8.09521772176881e-05	-0.000751392603751272	0.00615400799495056	-0.00161618440873268	0.160668201031179
"gesla_0438"	808	"Shimizuminato"	"Japan"	"pacific"	35.017	138.517	1964	2013	176.847992833548	1.73821454565814	0.377448533040857	-0.147753961372869	-0.369955703676172	0.0744477809304334	0.0885254092441944	0.0614563787375366	0.115594439750852	0.0128528292472238	0.000190743268839198	-0.00126851335851114	0.0047589720620346	-0.00407167299464084	0.156606062335708
"gesla_1087"	1150	"Shirahama"	"Japan"	"pacific"	33.683	135.383	1967	2013	183.088291253926	1.7649190625755	0.453875517526911	-0.0289006211588527	-0.289449990863703	0.231648748545998	0.0811135403432963	0.0535194603250042	0.108707620361588	0.0176719254903605	0.000198214607417897	-0.00146093979594396	0.00483208504469679	0.00195603214396864	0.190391713186233
"gesla_0525"	1098	"Sumoto"	"Japan"	"pacific"	34.35	134.9	1964	2013	184.723900243447	1.88177263205571	0.453811349693252	0.0746129913636741	-0.153221058692309	0.302447041419658	0.0846049845037009	0.0586911209671405	0.110518848040261	0.013512667137099	0.000174810756729687	-0.00106826647736536	0.00515201268187737	0.00716757457011278	0.18143317278267
"gesla_0684"	847	"Takamatsu"	"Japan"	"pacific"	34.35	134.05	1964	2013	187.329728506787	2.09343891402715	0.439118024691356	0.293409092969708	0.0188986197683498	0.567919566171067	0.0772838320637304	0.0513939247745301	0.103173739352931	0.0196165059719727	0.000174487696140986	-0.00120679147257162	0.0057315233785822	0.00449277582257969	0.198293864957643
"gesla_0086"	817	"Tannowa"	"Japan"	"pacific"	34.333	135.183	1966	2013	178.778401525239	1.81276479845055	0.449619627607448	-0.111830339814154	-0.328215174106767	0.104554494478459	0.117121531423789	0.0813965901200141	0.152846472727564	0.0121887019221987	0.000332236134950305	-0.00156912444922335	0.00496307953032321	0.00226997260200057	0.17881722746384
"gesla_0047"	673	"Tokyo"	"Japan"	"pacific"	35.65	139.767	1960	2013	187.171268616154	2.44188226981194	0.439954431786607	0.151579578649482	-0.0560746687860899	0.359233826085054	0.09542122040865	0.0695353849532219	0.121307055864078	0.0112249768878799	0.000174432815371016	-0.00093540238481293	0.00668550929448853	0.00792067811773036	0.187177305609234
"gesla_0922"	815	"Tosashimizu"	"Japan"	"pacific"	32.783	132.967	1960	2013	179.344764221751	1.64484445364667	0.467642715440471	0.289739232779523	0.0592847684237864	0.520193697135259	0.097290162816778	0.0675391557136892	0.127041169919867	0.0138252842527915	0.000230413096941151	-0.000926928892180927	0.0045033386821264	1.08721773623998e-05	0.196073440555631
"349a"	1389	"Toyama"	"Japan"	"pacific"	36.77	137.23	1967	2018	186.262393883326	1.96777046147148	0.315062833675565	-0.11016518158618	-0.253978746619071	0.033648383446711	0.0551441762469283	0.0417621336415754	0.0685262188522812	0.00538398104804684	4.66174629614073e-05	-0.000351272685398599	0.005387461906835	0.00359347146398435	0.14326009708723
"gesla_1219"	407	"Uchiura"	"Japan"	"pacific"	35.017	138.883	1960	2013	180.616039309734	1.82805901673531	0.419627990101732	-0.137545370825027	-0.35419611346202	0.079105371811966	0.082522509649067	0.058306728659381	0.106738290638753	0.0122186769339569	0.000152651395293229	-0.00110982936381008	0.00500495281789271	0.00296942172677784	0.165903212026203
"gesla_0956"	812	"Uno"	"Japan"	"pacific"	34.483	133.95	1964	2013	186.510638297872	2.05075354609929	0.455011855184828	0.27053414425294	0.00648190739139076	0.53458638111449	0.082650048114861	0.0555985757379653	0.109701520491757	0.018150287962475	0.000190495900623951	-0.00120062486133416	0.00561465721040189	0.00436940837631565	0.20385644516576
"gesla_0676"	1090	"Uragami"	"Japan"	"pacific"	33.567	135.9	1962	2013	179.710771276596	1.69996675531915	0.424733844468784	0.0264118570414414	-0.245325563333368	0.298149277416251	0.10046764964332	0.0651427840761831	0.135792515210456	0.0192221833107177	0.000324836523201569	-0.00189530100537328	0.00465425531914894	-0.000201358625993322	0.175247518817389
"gesla_0851"	461	"Uwajima"	"Japan"	"pacific"	33.233	132.55	1963	2013	184.877031231993	1.78899677307825	0.470829187396352	-0.021866850765416	-0.239370901100236	0.195637199569404	0.0929071520408244	0.0646633994511137	0.121150904630535	0.0123151162410492	0.000207657975155556	-0.00116715306719935	0.00489800622334908	0.00290502005740955	0.211074175057168
"gesla_0790"	816	"Wakayama"	"Japan"	"pacific"	34.217	135.15	1966	2013	183.87802040451	1.87408269196349	0.490842256606874	-0.0638049241627296	-0.305191989726536	0.177582141401077	0.104219809957538	0.0708214948806211	0.137618125034454	0.0151681218363228	0.000290370794545035	-0.00165276219691867	0.00513095877334288	0.00446596640939164	0.203227816397116
"360a"	1103	"Wakkanai"	"Japan"	"pacific"	45.4	141.68	1967	2018	184.668438299233	2.88027493606138	0.299368579646624	0.090945445069792	-0.0798310978237309	0.261721987963315	0.0561702064428608	0.0430197719850085	0.0693206409007131	0.00759207086785676	4.50177743670363e-05	-0.000388438357603028	0.00788576300085251	0.00233096242582238	0.124454587475444
"gesla_0619"	722	"Yokohama"	"Japan"	"pacific"	35.467	139.633	1960	2006	188.121394314312	2.20871272676722	0.398796611509737	0.0563023436168427	-0.155239435807376	0.267844123041062	0.0938036386906491	0.0658651499141113	0.121742127467187	0.0116492006112092	0.000203193419883046	-0.00102828349498142	0.00604712587752832	0.00592400568503504	0.16870351576344
